Years Ago,SST (°C)
0.0,28.103934462849093
0.08361204013377926,28.163523004033298
0.16722408026755853,28.572686142593117
0.2508361204013378,28.458462195941266
0.33444816053511706,27.79171464148172
0.4180602006688963,28.06725743695547
0.5016722408026756,27.151179976607985
0.5852842809364549,26.287118664111624
0.6688963210702341,26.709006216369414
0.7525083612040133,26.35511524564904
0.8361204013377926,27.251175548346815
0.919732441471572,27.864133857648707
1.0033444816053512,27.771855505163384
1.0869565217391304,28.674603459949036
1.1705685618729098,28.64490451219466
1.254180602006689,28.635218702618904
1.3377926421404682,28.593118162354713
1.4214046822742474,27.451968849480075
1.5050167224080266,26.800969451696098
1.588628762541806,26.395715585053658
1.6722408026755853,26.28535724895853
1.7558528428093645,26.6424494345619
1.839464882943144,27.13545596033797
1.9230769230769231,27.61762262441439
2.0066889632107023,28.2842753760486
2.0903010033444818,28.407551389408013
2.1739130434782608,28.975190657929804
2.25752508361204,28.32726380531807
2.3411371237458196,28.85819121820431
2.4247491638795986,27.731345689279333
2.508361204013378,26.788003234747354
2.591973244147157,26.359362365191878
2.6755852842809364,26.692902259690012
2.759197324414716,26.61660131245727
2.842809364548495,27.2653707167895
2.9264214046822743,27.694646872656342
3.0100334448160533,28.032331928209626
3.0936454849498327,28.167672907093014
3.177257525083612,28.102736468045745
3.260869565217391,28.290766570338246
3.3444816053511706,28.317120307193363
3.42809364548495,27.62593380885779
3.511705685618729,26.689489068727543
3.5953177257525084,26.750644593034462
3.678929765886288,26.681815949704607
3.762541806020067,26.436543117863586
3.8461538461538463,27.11534830101443
3.9297658862876252,27.588198401486977
4.013377926421405,27.729349713326396
4.096989966555184,28.547107431286914
4.1806020066889635,28.743486194030872
4.264214046822742,28.767696629579827
4.3478260869565215,28.39440148517569
4.431438127090301,27.166465075900497
4.51505016722408,26.799923391035495
4.59866220735786,26.8712610961106
4.682274247491639,26.738416721728512
4.765886287625418,26.874274855284636
4.849498327759197,28.243110417096084
4.933110367892977,27.760063139830024
5.016722408026756,28.430970695398663
5.1003344481605355,28.744031952899288
5.183946488294314,28.788728412181037
5.2675585284280935,28.36626068390404
5.351170568561873,28.324011836382095
5.434782608695652,27.365978522595253
5.518394648829432,27.02828552165693
5.60200668896321,26.58920165226817
5.68561872909699,26.62690337893964
5.769230769230769,27.432218320063768
5.852842809364549,26.545171612791037
5.936454849498328,27.812734244403323
6.020066889632107,27.62454644265648
6.103678929765886,28.334312064783393
6.187290969899665,28.938056416548402
6.270903010033445,28.49818566369368
6.354515050167224,27.791057837524217
6.438127090301004,27.401295174847426
6.521739130434782,27.32127062902823
6.605351170568562,26.533760927770658
6.688963210702341,26.685338914667234
6.7725752508361206,26.769552502701757
6.8561872909699,26.927931266955714
6.9397993311036785,28.268099614757464
7.023411371237458,28.31659711137768
7.107023411371237,27.88640904919184
7.190635451505017,28.685367732557918
7.274247491638796,28.298425919203417
7.357859531772576,28.38817147201077
7.441471571906354,27.396190266764503
7.525083612040134,27.10103057257665
7.608695652173913,26.92242730164883
7.6923076923076925,26.898188096712573
7.775919732441472,26.413852229282774
7.8595317725752505,27.04112120115407
7.94314381270903,27.500492995280474
8.02675585284281,27.948482835579057
8.110367892976589,29.041648297942345
8.193979933110368,28.768986152084274
8.277591973244148,28.13675687300232
8.361204013377927,28.425860256357236
8.444816053511706,28.288653548067003
8.528428093645484,27.463251283850965
8.612040133779264,26.333180328837386
8.695652173913043,26.51125151727056
8.779264214046822,27.172074696824392
8.862876254180602,26.947230932889614
8.946488294314381,27.794182617741527
9.03010033444816,28.394932022048867
9.11371237458194,28.25199308505349
9.19732441471572,28.64769423264634
9.280936454849499,27.560702057951005
