Years Ago,SST (°C)
0.0,29.37821682546982
0.08356545961002786,29.621058972699633
0.1671309192200557,30.13077759930408
0.25069637883008355,30.126536442619695
0.3342618384401114,28.809921283931097
0.4178272980501393,29.032933193862796
0.5013927576601671,28.624540604245
0.584958217270195,28.35722094519291
0.6685236768802229,27.88642707717324
0.7520891364902507,28.390802619881452
0.8356545961002786,28.419929075447033
0.9192200557103064,29.20312444380197
1.0027855153203342,29.79391719835959
1.0863509749303621,29.874369894648105
1.16991643454039,30.612995105706602
1.2534818941504178,29.54362259085261
1.3370473537604457,29.698015302742366
1.4206128133704736,28.964356806543933
1.5041782729805013,29.059146234379245
1.5877437325905293,28.03992946351942
1.6713091922005572,28.18329303960208
1.7548746518105849,28.004555072895094
1.8384401114206128,28.784305189070423
1.9220055710306407,29.422882910113497
2.0055710306406684,29.80027078768323
2.0891364902506964,29.98945331017816
2.1727019498607243,30.230652592358794
2.256267409470752,29.566981781013883
2.33983286908078,29.049854711432594
2.4233983286908076,29.130294291891637
2.5069637883008355,28.603455948108405
2.5905292479108635,27.797020996215025
2.6740947075208914,28.0084346833749
2.7576601671309193,28.85917490719738
2.8412256267409473,28.94450250309598
2.924791086350975,29.172456825434097
3.0083565459610027,29.962020379423002
3.0919220055710306,29.726480384538124
3.1754874651810585,30.41849419384399
3.2590529247910864,30.42642465324495
3.3426183844011144,29.739866185831254
3.4261838440111423,29.239629661100615
3.5097493036211698,28.392289825727314
3.5933147632311977,28.06774858273124
3.6768802228412256,28.82031740226807
3.7604456824512535,28.34188492511453
3.8440111420612815,28.73693786327994
3.9275766016713094,29.202929943572265
4.011142061281337,29.592946412473463
4.094707520891365,30.08468770609461
4.178272980501393,30.15447585664084
4.261838440111421,29.973928801921204
4.345403899721449,29.578901169856568
4.428969359331476,29.163755908256032
4.512534818941504,28.519050587432385
4.596100278551532,28.203265038157756
4.67966573816156,28.222549405631234
4.763231197771588,28.516404499651102
4.846796657381615,28.431985120648672
4.930362116991644,28.895609405608347
5.013927576601671,29.780936696210336
5.0974930362116995,30.219719901517962
5.181058495821727,29.99699128128111
5.264623955431755,30.511042795194445
5.348189415041783,29.988057356733695
5.43175487465181,29.09204903791836
5.515320334261839,29.002532775878155
5.598885793871866,28.79103356997854
5.6824512534818945,27.92136586225423
5.766016713091922,28.425373866689736
5.84958217270195,28.618684881995836
5.933147632311978,29.250140818150797
6.016713091922005,30.200879043050914
6.100278551532034,30.393872942768397
6.183844011142061,30.22184182046997
6.2674094707520895,30.128507361219867
6.350974930362117,29.97276101502397
6.4345403899721445,29.03244812074339
6.518105849582173,28.79409282954897
6.6016713091922,29.03628711438931
6.685236768802229,28.336514994937495
6.768802228412256,28.504589572511147
6.852367688022285,28.929923289056863
6.935933147632312,28.856099002004516
7.0194986072423395,29.705766146658
7.103064066852368,29.58546784414211
7.186629526462395,29.922375150265463
7.270194986072424,29.97441684286405
7.353760445682451,30.273524984082545
7.43732590529248,29.293935677393318
7.520891364902507,29.034437871919913
7.604456824512535,28.35179485506732
7.688022284122563,28.63926916812329
7.77158774373259,28.570507702511375
7.855153203342619,28.94312290894813
7.938718662952646,29.786154227209146
8.022284122562674,30.1967706535254
8.105849582172702,30.548122391363016
