Years Ago,SST (°C)
0.0,27.76078877792902
0.08361204013377926,28.334793444083683
0.16722408026755853,28.50843404815612
0.2508361204013378,28.617461705705427
0.33444816053511706,28.059509565356866
0.4180602006688963,27.509069604006967
0.5016722408026756,26.989596176448696
0.5852842809364549,27.016629434628936
0.6688963210702341,26.87356333255832
0.7525083612040133,26.477466087024585
0.8361204013377926,27.198395294309567
0.919732441471572,27.272583714119886
1.0033444816053512,28.046728283243993
1.0869565217391304,28.394963075120547
1.1705685618729098,28.60000696722591
1.254180602006689,28.515261580318526
1.3377926421404682,28.07696511350266
1.4214046822742474,28.185434009400595
1.5050167224080266,27.253325898404455
1.588628762541806,26.98597451023038
1.6722408026755853,26.375188850124935
1.7558528428093645,26.999529872590838
1.839464882943144,27.754631841519632
1.9230769230769231,27.31070388724046
2.0066889632107023,28.30595503225451
2.0903010033444818,28.533937423308945
2.1739130434782608,28.25783328180272
2.25752508361204,28.753304918366794
2.3411371237458196,28.256623379965166
2.4247491638795986,27.564468217888912
2.508361204013378,26.58240907276238
2.591973244147157,26.59052831751978
2.6755852842809364,26.46524640155961
2.759197324414716,26.609328603333385
2.842809364548495,27.32915961823565
2.9264214046822743,27.511115238845157
3.0100334448160533,28.26670728291567
3.0936454849498327,28.30976553721729
3.177257525083612,28.526370856076916
3.260869565217391,28.020124408426287
3.3444816053511706,27.79892909069889
3.42809364548495,27.46784087763319
3.511705685618729,28.247134164172863
3.5953177257525084,26.959681151733438
3.678929765886288,26.01528394678764
3.762541806020067,26.542411046547777
3.8461538461538463,27.283578995636876
3.9297658862876252,27.83175979116674
4.013377926421405,27.9908621371418
4.096989966555184,28.49761940882368
4.1806020066889635,28.26988208216607
4.264214046822742,28.799220890477482
4.3478260869565215,27.843638025238512
4.431438127090301,27.174087561749598
4.51505016722408,26.869813235894572
4.59866220735786,26.516173854034463
4.682274247491639,26.19461987069837
4.765886287625418,27.128877632944572
4.849498327759197,27.199549226613907
4.933110367892977,26.936247642558687
5.016722408026756,27.91585709254557
5.1003344481605355,27.722313945864055
5.183946488294314,28.81921901126498
5.2675585284280935,28.31022437656552
5.351170568561873,28.165210936699438
